block_type,condition,img_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instruction_text.started,instruction_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,scanner_t.keys,scanner_t.rt,scanner_t.started,scanner_t.stopped,fixation_wait_for_t.started,fixation_wait_for_t.stopped,real_timestamp_trial_start,image.started,image.stopped,fixation.started,fixation.stopped,repeat_response.keys,repeat_response.started,repeat_response.stopped,fixation_null.started,fixation_null.stopped,repeat_response.rt,participant,run,date,expName,psychopyVersion,frameRate,
,,,,,,,90.47331820000545,None,space,31.261024600011297,90.47331820000545,None,,,,,,,,,,,,,,,,,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block_start,scrambled,scrambled004.bmp,0,0,0,0,,,,,,,t,15.322220900008688,121.77808329998516,None,121.77808329998516,None,2021-06-17-13:39:52.645059,137.14141270000255,137.4543815999932,137.14141270000255,None,None,137.14141270000255,None,137.9386466600059,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scrambled,scrambled024.bmp,0,1,1,1,,,,,,,None,,137.9386466600059,None,137.9386466600059,None,2021-06-17-13:39:53.465942,137.94159159998526,138.25385440001264,137.94159159998526,None,None,137.94159159998526,None,138.7553421599965,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scrambled,scrambled060.bmp,0,2,2,2,,,,,,,None,,138.7553421599965,None,138.7553421599965,None,2021-06-17-13:39:54.279859,138.7553256000101,139.06126570000197,138.7553256000101,None,None,138.7553256000101,None,139.55441976000438,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scrambled,scrambled006.bmp,0,3,3,3,,,,,,,None,,139.55441976000438,None,139.55441976000438,None,2021-06-17-13:39:55.079991,139.55516489999718,139.85466159999487,139.55516489999718,139.55516489999718,None,139.55516489999718,139.55516489999718,140.35603185998625,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scrambled,scrambled030.bmp,0,4,4,4,,,,,,,None,,140.35603185998625,None,140.35603185998625,None,2021-06-17-13:39:55.885344,140.36074100001133,140.671657400002,140.36074100001133,140.36074100001133,None,140.36074100001133,140.36074100001133,141.1722014599887,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scrambled,scrambled072.bmp,0,5,5,5,,,,,,,None,,141.1722014599887,None,141.1722014599887,None,2021-06-17-13:39:56.698594,141.1733554000093,141.4877456999966,141.1733554000093,None,None,141.1733554000093,None,141.97803056000848,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scrambled,scrambled047.bmp,0,6,6,6,,,,,,,None,,141.97803056000848,None,141.97803056000848,None,2021-06-17-13:39:57.509310,141.98341580000124,142.2880935999856,141.98341580000124,None,None,141.98341580000124,None,142.78824575998587,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scrambled,scrambled043.bmp,0,7,7,7,,,,,,,None,,142.78824575998587,None,142.78824575998587,None,2021-06-17-13:39:58.312664,142.7885540999996,143.08744969998952,142.7885540999996,None,None,142.7885540999996,None,143.58834506000275,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scrambled,scrambled016.bmp,0,8,8,8,,,,,,,None,,143.58834506000275,None,143.58834506000275,None,2021-06-17-13:39:59.114672,143.5892310999916,143.8880904999969,143.5892310999916,143.5892310999916,None,143.5892310999916,143.5892310999916,144.38867556000477,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scrambled,scrambled077.bmp,0,9,9,9,,,,,,,None,,144.38867556000477,None,144.38867556000477,None,2021-06-17-13:39:59.914219,144.39011360000586,144.6925462000072,144.39011360000586,144.39011360000586,None,144.39011360000586,144.39011360000586,145.2047968599887,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scrambled,scrambled034.bmp,0,10,10,10,,,,,,,None,,145.2047968599887,None,145.2047968599887,None,2021-06-17-13:40:00.729085,145.20512379999855,145.50524150001002,145.20512379999855,None,None,145.20512379999855,None,146.00506006000214,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scrambled,scrambled027.bmp,0,11,11,11,,,,,,,None,,146.00506006000214,None,146.00506006000214,None,2021-06-17-13:40:01.531633,146.00602219998837,146.30517320000217,146.00602219998837,146.00602219998837,None,146.00602219998837,146.00602219998837,146.8056900599855,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scrambled,scrambled074.bmp,0,12,12,12,,,,,,,None,,146.8056900599855,None,146.8056900599855,None,2021-06-17-13:40:02.333018,146.80820599998697,147.12232019999647,146.80820599998697,146.80820599998697,None,146.80820599998697,146.80820599998697,147.6209418599843,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scrambled,scrambled053.bmp,0,13,13,13,,,,,,,None,,147.6209418599843,None,147.6209418599843,None,2021-06-17-13:40:03.146042,147.62191869999515,147.92108800000278,147.62191869999515,None,None,147.62191869999515,None,148.4221942599921,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block_end,scrambled,scrambled062.bmp,0,14,14,14,,,,,,,None,,148.4221942599921,None,148.4221942599921,None,2021-06-17-13:40:03.949530,148.4245271999971,148.73810859999503,148.4245271999971,148.4245271999971,None,148.4245271999971,148.4245271999971,149.23860216000466,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block_start,objects,objects019.bmp,0,15,15,15,,,,,,,t,1.8622711999923922,149.23807699998724,None,149.23807699998724,None,2021-06-17-13:40:06.643571,151.12222299998393,151.42093520000344,151.12222299998393,None,None,151.12222299998393,None,151.9219171600067,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,objects,objects071.bmp,0,16,16,16,,,,,,,None,,151.9219171600067,None,151.9219171600067,None,2021-06-17-13:40:07.448276,151.9242622999882,152.2379924999841,151.9242622999882,151.9242622999882,None,151.9242622999882,151.9242622999882,152.737950859993,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,objects,objects086.bmp,0,17,17,17,,,,,,,None,,152.737950859993,None,152.737950859993,None,2021-06-17-13:40:08.262895,152.73848140001064,153.03830580000067,152.73848140001064,None,None,152.73848140001064,None,153.53820485999458,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,objects,objects084.bmp,0,18,18,18,,,,,,,None,,153.53820485999458,None,153.53820485999458,None,2021-06-17-13:40:09.063923,153.53868880000664,153.83745679998538,153.53868880000664,153.53868880000664,None,153.53868880000664,153.53868880000664,154.33971475998405,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,objects,objects076.bmp,0,19,19,19,,,,,,,None,,154.33971475998405,None,154.33971475998405,None,2021-06-17-13:40:09.867503,154.34373379999306,154.63967919998686,154.34373379999306,154.34373379999306,None,154.34373379999306,154.34373379999306,155.16153206000453,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,objects,objects082.bmp,0,20,20,20,,,,,,,None,,155.16153206000453,None,155.16153206000453,None,2021-06-17-13:40:10.693860,155.16691609998816,155.4712055999844,155.16691609998816,None,None,155.16691609998816,None,155.97141836000955,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,objects,objects073.bmp,0,21,21,21,,,,,,,None,,155.97141836000955,None,155.97141836000955,None,2021-06-17-13:40:11.496061,155.97193279999192,156.27061360000516,155.97193279999192,None,None,155.97193279999192,None,156.77118166,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,objects,objects013.bmp,0,22,22,22,,,,,,,None,,156.77118166,None,156.77118166,None,2021-06-17-13:40:12.297537,156.7718809999933,157.07138320000377,156.7718809999933,156.7718809999933,None,156.7718809999933,156.7718809999933,157.57149955999338,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,objects,objects040.bmp,0,23,23,23,,,,,,,None,,157.57149955999338,None,157.57149955999338,None,2021-06-17-13:40:13.096893,157.57198149999022,157.87106899998616,157.57198149999022,157.57198149999022,None,157.57198149999022,157.57198149999022,158.3715159599902,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,objects,objects025.bmp,0,24,24,24,,,,,,,None,,158.3715159599902,None,158.3715159599902,None,2021-06-17-13:40:13.896911,158.37197129998822,158.67079760000343,158.37197129998822,158.37197129998822,None,158.37197129998822,158.37197129998822,159.17107986000482,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,objects,objects004.bmp,0,25,25,25,,,,,,,None,,159.17107986000482,None,159.17107986000482,None,2021-06-17-13:40:14.697290,159.17184830000042,159.4706642999954,159.17184830000042,159.17184830000042,None,159.17184830000042,159.17184830000042,159.971211760008,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,objects,objects088.bmp,0,26,26,26,,,,,,,None,,159.971211760008,None,159.971211760008,None,2021-06-17-13:40:15.497521,159.97195539998938,160.27085709999665,159.97195539998938,159.97195539998938,None,159.97195539998938,159.97195539998938,160.77130106000695,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,objects,objects033.bmp,0,27,27,27,,,,,,,None,,160.77130106000695,None,160.77130106000695,None,2021-06-17-13:40:16.297276,160.77204179999535,161.0714534999861,160.77204179999535,160.77204179999535,None,160.77204179999535,160.77204179999535,161.57146626000176,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,objects,objects055.bmp,0,28,28,28,,,,,,,None,,161.57146626000176,None,161.57146626000176,None,2021-06-17-13:40:17.096879,161.5720333000063,161.87111929999082,161.5720333000063,161.5720333000063,None,161.5720333000063,161.5720333000063,162.37169076001155,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block_end,objects,objects065.bmp,0,29,29,29,,,,,,,None,,162.37169076001155,None,162.37169076001155,None,2021-06-17-13:40:17.898099,162.37239110001246,162.6777371999924,162.37239110001246,162.37239110001246,None,162.37239110001246,162.37239110001246,163.1879967600049,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
null_block,null_block,null_block.bmp,0,30,30,30,,,,,,,t,1.9129341999941971,163.18752209999366,None,163.18752209999366,None,2021-06-17-13:40:20.648567,165.1229754599859,None,165.1229754599859,None,None,165.1229754599859,None,165.13042460000725,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block_start,scenes,scenes087.bmp,0,31,31,31,,,,,,,t,1.9608760999981314,177.1395540999947,None,177.1395540999947,None,2021-06-17-13:40:34.650322,179.13161109999055,179.4381250999868,179.13161109999055,None,None,179.13161109999055,None,179.93861936000175,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes049.bmp,0,32,32,32,,,,,,,None,,179.93861936000175,None,179.93861936000175,None,2021-06-17-13:40:35.463730,179.9388973999885,180.23777330000303,179.9388973999885,None,None,179.9388973999885,None,180.7385849599901,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes008.bmp,0,33,33,33,,,,,,,None,,180.7385849599901,None,180.7385849599901,None,2021-06-17-13:40:36.265285,180.73954710000544,181.05474089999916,180.73954710000544,180.73954710000544,None,180.73954710000544,180.73954710000544,181.55530805998714,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes084.bmp,0,34,34,34,,,,,,,None,,181.55530805998714,None,181.55530805998714,None,2021-06-17-13:40:37.079806,181.55547270001261,181.85469889998785,181.55547270001261,None,None,181.55547270001261,None,182.35519306000205,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes085.bmp,0,35,35,35,,,,,,,None,,182.35519306000205,None,182.35519306000205,None,2021-06-17-13:40:37.881691,182.35590970001067,182.6545698000118,182.35590970001067,182.35590970001067,None,182.35590970001067,182.35590970001067,183.1716920600098,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes022.bmp,0,36,36,36,,,,,,,None,,183.1716920600098,None,183.1716920600098,None,2021-06-17-13:40:38.696194,183.17228520000936,183.47149930000887,183.17228520000936,None,None,183.17228520000936,None,183.97173425999935,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes031.bmp,0,37,37,37,,,,,,,None,,183.97173425999935,None,183.97173425999935,None,2021-06-17-13:40:39.498241,183.97220150000066,184.27170230000047,183.97220150000066,183.97220150000066,None,183.97220150000066,183.97220150000066,184.77226456000935,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes015.bmp,0,38,38,38,,,,,,,None,,184.77226456000935,None,184.77226456000935,None,2021-06-17-13:40:40.298952,184.77456180000445,185.08780839998508,184.77456180000445,184.77456180000445,None,184.77456180000445,184.77456180000445,185.57857186000328,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes001.bmp,0,39,39,39,,,,,,,None,,185.57857186000328,None,185.57857186000328,None,2021-06-17-13:40:41.112072,185.58521210000617,185.88840110000456,185.58521210000617,185.58521210000617,None,185.58521210000617,185.58521210000617,186.38838846000144,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes037.bmp,0,40,40,40,,,,,,,None,,186.38838846000144,None,186.38838846000144,None,2021-06-17-13:40:41.914905,186.38893650000682,186.688381999993,186.38893650000682,186.38893650000682,None,186.38893650000682,186.38893650000682,187.18822135999798,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes065.bmp,0,41,41,41,,,,,,,None,,187.18822135999798,None,187.18822135999798,None,2021-06-17-13:40:42.713748,187.18871879999642,187.48794069999713,187.18871879999642,187.18871879999642,None,187.18871879999642,187.18871879999642,187.98828546000877,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes077.bmp,0,42,42,42,,,,,,,None,,187.98828546000877,None,187.98828546000877,None,2021-06-17-13:40:43.513813,187.9888546000002,188.2878503999964,187.9888546000002,187.9888546000002,None,187.9888546000002,187.9888546000002,188.78861005999497,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes043.bmp,0,43,43,43,,,,,,,None,,188.78861005999497,None,188.78861005999497,None,2021-06-17-13:40:44.313704,188.78897339999094,189.08791579998797,188.78897339999094,188.78897339999094,None,188.78897339999094,188.78897339999094,189.58871005998807,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes002.bmp,0,44,44,44,,,,,,,None,,189.58871005998807,None,189.58871005998807,None,2021-06-17-13:40:45.115438,189.58964819999528,189.90432679999503,189.58964819999528,189.58964819999528,None,189.58964819999528,189.58964819999528,190.3887595600041,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block_end,scenes,scenes059.bmp,0,45,45,45,,,,,,,None,,190.3887595600041,None,190.3887595600041,None,2021-06-17-13:40:45.915488,190.38997680001194,190.70447699999204,190.38997680001194,190.38997680001194,None,190.38997680001194,190.38997680001194,191.2051220599911,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block_start,faces,faces049.bmp,0,46,46,46,,,,,,,t,1.8959115000034217,191.20448290000786,None,191.20448290000786,None,2021-06-17-13:40:48.644721,193.1232308000035,193.4381013000093,193.1232308000035,None,None,193.1232308000035,None,193.93852876001037,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,faces,faces059.bmp,0,47,47,47,,,,,,,None,,193.93852876001037,None,193.93852876001037,None,2021-06-17-13:40:49.463299,193.93888090000837,194.23781600000802,193.93888090000837,None,None,193.93888090000837,None,194.73838305999524,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,faces,faces036.bmp,0,48,48,48,,,,,,,None,,194.73838305999524,None,194.73838305999524,None,2021-06-17-13:40:50.263940,194.73883919999935,195.03787060000468,194.73883919999935,194.73883919999935,None,194.73883919999935,194.73883919999935,195.5386619600118,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,faces,faces039.bmp,0,49,49,49,,,,,,,None,,195.5386619600118,None,195.5386619600118,None,2021-06-17-13:40:51.065154,195.539509299997,195.83872550001252,195.539509299997,195.539509299997,None,195.539509299997,195.539509299997,196.35484586000675,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,faces,faces085.bmp,0,50,50,50,,,,,,,None,,196.35484586000675,None,196.35484586000675,None,2021-06-17-13:40:51.878419,196.3566288999864,196.65521399999852,196.3566288999864,None,None,196.3566288999864,None,197.157263160008,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,faces,faces073.bmp,0,51,51,51,,,,,,,None,,197.157263160008,None,197.157263160008,None,2021-06-17-13:40:52.686649,197.16197889999603,197.47146159998374,197.16197889999603,197.16197889999603,None,197.16197889999603,197.16197889999603,197.97315025998395,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,faces,faces012.bmp,0,52,52,52,,,,,,,None,,197.97315025998395,None,197.97315025998395,None,2021-06-17-13:40:53.498700,197.97469430000638,198.28765149999526,197.97469430000638,None,None,197.97469430000638,None,198.78860125998617,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,faces,faces004.bmp,0,53,53,53,,,,,,,None,,198.78860125998617,None,198.78860125998617,None,2021-06-17-13:40:54.313395,198.78888700000243,199.08850849998998,198.78888700000243,None,None,198.78888700000243,None,199.5882613600057,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,faces,faces043.bmp,0,54,54,54,,,,,,,None,,199.5882613600057,None,199.5882613600057,None,2021-06-17-13:40:55.114839,199.58883100000094,199.88885149999987,199.58883100000094,199.58883100000094,None,199.58883100000094,199.58883100000094,200.3893750600051,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,faces,faces023.bmp,0,55,55,55,,,,,,,None,,200.3893750600051,None,200.3893750600051,None,2021-06-17-13:40:55.916939,200.39154680000502,200.7044734999945,200.39154680000502,200.39154680000502,None,200.39154680000502,200.39154680000502,201.20604586001136,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,faces,faces040.bmp,0,56,56,56,,,,,,,None,,201.20604586001136,None,201.20604586001136,None,2021-06-17-13:40:56.731599,201.2064767999982,201.50882529999944,201.2064767999982,None,None,201.2064767999982,None,202.02210205999435,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,faces,faces063.bmp,0,57,57,57,,,,,,,None,,202.02210205999435,None,202.02210205999435,None,2021-06-17-13:40:57.546992,202.02240849999362,202.32151340000564,202.02240849999362,None,None,202.02240849999362,None,202.82335856000427,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,faces,faces027.bmp,0,58,58,58,,,,,,,None,,202.82335856000427,None,202.82335856000427,None,2021-06-17-13:40:58.352931,202.82810210000025,203.13856799999485,202.82810210000025,202.82810210000025,None,202.82810210000025,202.82810210000025,203.63851936000864,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,faces,faces027.bmp,0,59,59,59,,,,,,,None,,203.63851936000864,None,203.63851936000864,None,2021-06-17-13:40:59.163449,203.63912030000938,203.94413650000934,203.63912030000938,None,y,203.63912030000938,None,204.4390712600085,None,0.5989051999931689,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block_end,faces,faces051.bmp,0,60,60,60,,,,,,,None,,204.4390712600085,None,204.4390712600085,None,2021-06-17-13:40:59.965867,204.44146569998702,204.75562310000532,204.44146569998702,204.44146569998702,None,204.44146569998702,204.44146569998702,205.25616456000134,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
null_block,null_block,null_block.bmp,0,61,61,61,,,,,,,t,1.845384299987927,205.25547760000336,None,205.25547760000336,None,2021-06-17-13:41:02.655699,207.1279600599897,None,207.1279600599897,None,None,207.1279600599897,None,207.13612740000826,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block_start,scenes,scenes046.bmp,0,62,62,62,,,,,,,t,1.9625652999966405,219.13786529999925,None,219.13786529999925,None,2021-06-17-13:41:16.646800,221.12228999999934,221.42160199998762,221.12228999999934,None,None,221.12228999999934,None,221.92225175999337,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes064.bmp,0,63,63,63,,,,,,,None,,221.92225175999337,None,221.92225175999337,None,2021-06-17-13:41:17.447927,221.9225490000099,222.22157160000643,221.9225490000099,221.9225490000099,None,221.9225490000099,221.9225490000099,222.72760495999827,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes075.bmp,0,64,64,64,,,,,,,None,,222.72760495999827,None,222.72760495999827,None,2021-06-17-13:41:18.253290,222.7322101999889,223.03881599998567,222.7322101999889,222.7322101999889,None,222.7322101999889,222.7322101999889,223.53889175998629,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes083.bmp,0,65,65,65,,,,,,,None,,223.53889175998629,None,223.53889175998629,None,2021-06-17-13:41:19.062720,223.5401983000047,223.85493530001258,223.5401983000047,None,None,223.5401983000047,None,224.34029255998902,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes015.bmp,0,66,66,66,,,,,,,None,,224.34029255998902,None,224.34029255998902,None,2021-06-17-13:41:19.869001,224.3437391000043,224.65489249999519,224.3437391000043,224.3437391000043,None,224.3437391000043,224.3437391000043,225.14650356000638,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes018.bmp,0,67,67,67,,,,,,,None,,225.14650356000638,None,225.14650356000638,None,2021-06-17-13:41:20.676236,225.15106209999067,225.4553758999973,225.15106209999067,225.15106209999067,None,225.15106209999067,225.15106209999067,225.95568176000378,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes027.bmp,0,68,68,68,,,,,,,None,,225.95568176000378,None,225.95568176000378,None,2021-06-17-13:41:21.480374,225.95613209999283,226.25516850000713,225.95613209999283,None,None,225.95613209999283,None,226.75635316001134,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes041.bmp,0,69,69,69,,,,,,,None,,226.75635316001134,None,226.75635316001134,None,2021-06-17-13:41:22.284237,226.76472820001072,227.0717231000017,226.76472820001072,226.76472820001072,None,226.76472820001072,226.76472820001072,227.57223526000743,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes088.bmp,0,70,70,70,,,,,,,None,,227.57223526000743,None,227.57223526000743,None,2021-06-17-13:41:23.096938,227.575974700012,227.88930660000187,227.575974700012,None,None,227.575974700012,None,228.39015936001087,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes061.bmp,0,71,71,71,,,,,,,None,,228.39015936001087,None,228.39015936001087,None,2021-06-17-13:41:23.915843,228.39871290000156,228.70503610000014,228.39871290000156,None,None,228.39871290000156,None,229.20611426000832,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes019.bmp,0,72,72,72,,,,,,,None,,229.20611426000832,None,229.20611426000832,None,2021-06-17-13:41:24.731810,229.21162680000998,229.52142239999375,229.21162680000998,None,None,229.21162680000998,None,230.0222442600003,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes052.bmp,0,73,73,73,,,,,,,None,,230.0222442600003,None,230.0222442600003,None,2021-06-17-13:41:25.546962,230.02441529999487,230.33835000000545,230.02441529999487,None,None,230.02441529999487,None,230.8389216599986,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes008.bmp,0,74,74,74,,,,,,,None,,230.8389216599986,None,230.8389216599986,None,2021-06-17-13:41:26.363640,230.83929090001038,231.1385777000105,230.83929090001038,None,None,230.83929090001038,None,231.63869595998548,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block,scenes,scenes009.bmp,0,75,75,75,,,,,,,None,,231.63869595998548,None,231.63869595998548,None,2021-06-17-13:41:27.164419,231.64204320000135,231.95417010001256,231.64204320000135,231.64204320000135,None,231.64204320000135,231.64204320000135,232.44363056000438,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block_end,scenes,scenes092.bmp,0,76,76,76,,,,,,,None,,232.44363056000438,None,232.44363056000438,None,2021-06-17-13:41:27.975149,232.45522239999264,232.75480880000396,232.45522239999264,232.45522239999264,None,232.45522239999264,232.45522239999264,233.25550476001226,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
block_start,scrambled,scrambled041.bmp,0,77,77,77,,,,,,,t,1.8454290000081528,233.25501649998478,None,233.25501649998478,None,2021-06-17-13:41:30.645747,235.1237187999941,235.43831950001186,235.1237187999941,None,None,235.1237187999941,None,235.93906366000883,None,,1,0001,2021_Jun_17_1339,localizer,2021.1.3,60.00520844634695,
